TransactionID,Branch,City,Date,BasketValue,BasketItems
TXN103003,Biratnagar - Main Road,Biratnagar,2025-03-08,5283.75,8
TXN103004,Butwal - Traffic Chowk,Butwal,2025-06-04,5424.610000000001,12
TXN103005,Butwal - Traffic Chowk,Butwal,2025-11-05,2870.2000000000003,11
TXN103006,Lalitpur - Pulchowk,Lalitpur,2025-12-26,2316.61,5
TXN103007,Kathmandu - Kupondole,Kathmandu,2025-10-10,2724.3,4
TXN103008,Kathmandu - New Road,Kathmandu,2025-04-09,4330.66,6
TXN103009,Pokhara - Lakeside,Pokhara,2025-06-26,1646.87,1
TXN103010,Kathmandu - Kupondole,Kathmandu,2025-06-20,679.83,3
TXN103011,Kathmandu - Kupondole,Kathmandu,2025-01-04,1197.59,3
TXN103012,Butwal - Traffic Chowk,Butwal,2025-03-05,2256.26,7
TXN103013,Kathmandu - Kupondole,Kathmandu,2025-11-14,5246.32,10
TXN103014,Lalitpur - Pulchowk,Lalitpur,2025-12-19,4296.81,9
TXN103015,Kathmandu - New Road,Kathmandu,2025-11-04,3143.27,10
TXN103016,Kathmandu - New Road,Kathmandu,2025-02-23,1154.38,1
TXN103017,Pokhara - Lakeside,Pokhara,2025-10-29,13219.79,10
TXN103018,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-29,2735.07,7
TXN103019,Pokhara - Lakeside,Pokhara,2025-10-14,8433.62,8
TXN103020,Butwal - Traffic Chowk,Butwal,2025-04-23,292.67,1
TXN103021,Bhaktapur - Suryabinayak,Bhaktapur,2025-05-28,10036.32,6
TXN103022,Butwal - Traffic Chowk,Butwal,2025-06-10,463.68,4
TXN103023,Butwal - Traffic Chowk,Butwal,2025-11-29,17088.05,14
TXN103024,Pokhara - Lakeside,Pokhara,2025-07-13,12497.88,6
TXN103025,Lalitpur - Pulchowk,Lalitpur,2025-09-12,4826.58,12
TXN103026,Butwal - Traffic Chowk,Butwal,2025-04-11,3930.32,15
TXN103027,Pokhara - Lakeside,Pokhara,2025-08-03,249.29,1
TXN103028,Kathmandu - Kupondole,Kathmandu,2025-07-24,4087.0,8
TXN103029,Biratnagar - Main Road,Biratnagar,2025-11-17,3204.51,8
TXN103030,Lalitpur - Pulchowk,Lalitpur,2025-07-02,2946.49,5
TXN103031,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-21,1367.64,3
TXN103032,Chitwan - Bharatpur,Chitwan,2025-11-12,6082.78,12
TXN103033,Biratnagar - Main Road,Biratnagar,2025-08-23,8622.92,10
TXN103034,Kathmandu - New Road,Kathmandu,2025-07-03,13399.7,8
TXN103035,Kathmandu - Kupondole,Kathmandu,2025-10-25,2187.54,3
TXN103036,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-26,761.77,1
TXN103037,Kathmandu - New Road,Kathmandu,2025-03-26,8597.98,9
TXN103038,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-02,4315.87,10
TXN103039,Butwal - Traffic Chowk,Butwal,2025-11-28,1707.3,6
TXN103040,Kathmandu - New Road,Kathmandu,2025-01-21,967.17,3
TXN103041,Kathmandu - Kupondole,Kathmandu,2025-01-22,5418.29,9
TXN103042,Chitwan - Bharatpur,Chitwan,2025-10-01,1537.94,3
TXN103043,Butwal - Traffic Chowk,Butwal,2025-09-26,2739.42,6
TXN103044,Kathmandu - New Road,Kathmandu,2025-11-11,2653.74,7
TXN103045,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-12,5991.37,7
TXN103046,Kathmandu - Kupondole,Kathmandu,2025-05-18,4082.71,8
TXN103047,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-27,1785.5,3
TXN103048,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-19,4881.12,4
TXN103049,Kathmandu - New Road,Kathmandu,2025-09-28,4655.5599999999995,11
TXN103050,Pokhara - Lakeside,Pokhara,2025-07-21,6399.61,6
TXN103051,Butwal - Traffic Chowk,Butwal,2025-08-26,3572.04,10
TXN103052,Kathmandu - Kupondole,Kathmandu,2025-01-28,698.14,2
TXN103053,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-11,16492.23,11
TXN103054,Lalitpur - Pulchowk,Lalitpur,2025-10-22,3822.79,5
TXN103055,Kathmandu - New Road,Kathmandu,2025-06-29,1227.75,4
TXN103056,Lalitpur - Pulchowk,Lalitpur,2025-06-16,3415.33,3
TXN103057,Kathmandu - Kupondole,Kathmandu,2025-11-22,3075.48,4
TXN103058,Lalitpur - Pulchowk,Lalitpur,2025-08-29,6551.8099999999995,14
TXN103059,Lalitpur - Pulchowk,Lalitpur,2025-01-27,7667.700000000001,15
TXN103060,Kathmandu - Kupondole,Kathmandu,2025-11-01,1360.32,3
TXN103061,Butwal - Traffic Chowk,Butwal,2025-10-16,4626.44,9
TXN103062,Pokhara - Lakeside,Pokhara,2025-12-25,13819.429999999998,14
TXN103063,Biratnagar - Main Road,Biratnagar,2025-12-29,1675.6,4
TXN103064,Biratnagar - Main Road,Biratnagar,2025-09-10,299.6,1
TXN103065,Kathmandu - New Road,Kathmandu,2025-04-19,6121.46,13
TXN103066,Kathmandu - Kupondole,Kathmandu,2025-09-11,16417.71,14
TXN103067,Pokhara - Lakeside,Pokhara,2025-11-03,1455.81,3
TXN103068,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-23,5121.43,8
TXN103069,Biratnagar - Main Road,Biratnagar,2025-12-07,2028.16,4
TXN103070,Lalitpur - Pulchowk,Lalitpur,2025-11-17,7398.72,6
TXN103071,Kathmandu - New Road,Kathmandu,2025-09-28,199.74,3
TXN103072,Biratnagar - Main Road,Biratnagar,2025-09-28,3879.92,11
TXN103073,Bhaktapur - Suryabinayak,Bhaktapur,2025-03-16,251.26,1
TXN103074,Chitwan - Bharatpur,Chitwan,2025-06-08,1913.3,5
TXN103075,Kathmandu - New Road,Kathmandu,2025-04-18,2156.77,7
TXN103076,Kathmandu - Kupondole,Kathmandu,2025-10-02,1506.9299999999998,10
TXN103077,Kathmandu - Kupondole,Kathmandu,2025-03-19,10001.09,11
TXN103078,Chitwan - Bharatpur,Chitwan,2025-03-28,9166.99,14
TXN103079,Chitwan - Bharatpur,Chitwan,2025-11-05,4668.599999999999,10
TXN103080,Lalitpur - Pulchowk,Lalitpur,2025-08-04,10130.97,10
TXN103081,Kathmandu - New Road,Kathmandu,2025-12-31,11885.65,7
TXN103082,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-03,2183.64,4
TXN103083,Pokhara - Lakeside,Pokhara,2025-11-22,3447.24,4
TXN103084,Kathmandu - Kupondole,Kathmandu,2025-08-29,2938.15,8
TXN103085,Butwal - Traffic Chowk,Butwal,2025-04-02,2903.85,4
TXN103086,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-13,13882.3,18
TXN103087,Lalitpur - Pulchowk,Lalitpur,2025-08-07,12662.529999999999,10
TXN103088,Chitwan - Bharatpur,Chitwan,2025-01-19,3012.47,4
TXN103089,Kathmandu - New Road,Kathmandu,2025-09-10,5052.12,8
TXN103090,Biratnagar - Main Road,Biratnagar,2025-05-19,6307.18,13
TXN103091,Kathmandu - New Road,Kathmandu,2025-04-30,6092.74,10
TXN103092,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-28,3866.52,12
TXN103093,Pokhara - Lakeside,Pokhara,2025-09-25,779.09,1
TXN103094,Chitwan - Bharatpur,Chitwan,2025-04-08,617.74,2
TXN103095,Pokhara - Lakeside,Pokhara,2025-05-01,4878.97,5
TXN103096,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-05,4658.860000000001,9
TXN103097,Butwal - Traffic Chowk,Butwal,2025-12-11,10170.46,18
TXN103098,Pokhara - Lakeside,Pokhara,2025-12-17,14159.009999999998,14
TXN103099,Butwal - Traffic Chowk,Butwal,2025-02-22,6361.879999999999,12
TXN103100,Lalitpur - Pulchowk,Lalitpur,2025-03-17,5395.32,4
TXN103101,Kathmandu - Kupondole,Kathmandu,2025-04-30,3497.42,6
TXN103102,Kathmandu - New Road,Kathmandu,2025-06-07,2997.51,12
TXN103103,Lalitpur - Pulchowk,Lalitpur,2025-05-01,3168.2,4
TXN103104,Kathmandu - Kupondole,Kathmandu,2025-10-27,14093.95,9
TXN103105,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-25,12877.61,11
TXN103106,Lalitpur - Pulchowk,Lalitpur,2025-10-26,4368.9400000000005,8
TXN103107,Lalitpur - Pulchowk,Lalitpur,2025-12-09,669.42,3
TXN103108,Lalitpur - Pulchowk,Lalitpur,2025-09-09,2482.58,6
TXN103109,Butwal - Traffic Chowk,Butwal,2025-12-16,2198.52,3
TXN103110,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-27,3158.44,6
TXN103111,Chitwan - Bharatpur,Chitwan,2025-09-24,5888.78,2
TXN103112,Lalitpur - Pulchowk,Lalitpur,2025-09-10,7974.139999999999,8
TXN103113,Biratnagar - Main Road,Biratnagar,2025-07-24,10358.42,16
TXN103114,Butwal - Traffic Chowk,Butwal,2025-04-18,1548.64,4
TXN103115,Kathmandu - New Road,Kathmandu,2025-02-18,1050.5900000000001,5
TXN103116,Kathmandu - Kupondole,Kathmandu,2025-10-30,3355.46,10
TXN103117,Kathmandu - Kupondole,Kathmandu,2025-08-28,1476.4,4
TXN103118,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-12,4666.65,13
TXN103119,Butwal - Traffic Chowk,Butwal,2025-10-09,7012.93,12
TXN103120,Pokhara - Lakeside,Pokhara,2025-02-06,16714.5,14
TXN103121,Kathmandu - New Road,Kathmandu,2025-08-13,4342.91,5
TXN103122,Lalitpur - Pulchowk,Lalitpur,2025-06-22,332.61,1
TXN103123,Kathmandu - Kupondole,Kathmandu,2025-07-31,733.06,1
TXN103124,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-01,9886.64,13
TXN103125,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-04,16661.25,13
TXN103126,Pokhara - Lakeside,Pokhara,2025-10-26,2529.55,4
TXN103127,Lalitpur - Pulchowk,Lalitpur,2025-09-18,5610.66,12
TXN103128,Chitwan - Bharatpur,Chitwan,2025-03-19,555.12,2
TXN103129,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-14,3123.88,9
TXN103130,Kathmandu - New Road,Kathmandu,2025-10-02,1971.36,8
TXN103131,Kathmandu - Kupondole,Kathmandu,2025-12-15,2313.54,10
TXN103132,Butwal - Traffic Chowk,Butwal,2025-09-22,4704.79,10
TXN103133,Butwal - Traffic Chowk,Butwal,2025-09-23,1160.38,4
TXN103134,Kathmandu - Kupondole,Kathmandu,2025-02-26,2895.41,7
TXN103135,Butwal - Traffic Chowk,Butwal,2025-02-18,2383.95,6
TXN103136,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-19,197.72,1
TXN103137,Kathmandu - Kupondole,Kathmandu,2025-10-12,5003.97,9
TXN103138,Lalitpur - Pulchowk,Lalitpur,2025-06-24,9079.92,9
TXN103139,Chitwan - Bharatpur,Chitwan,2025-09-06,4830.9,12
TXN103140,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-06,12370.15,15
TXN103141,Kathmandu - Kupondole,Kathmandu,2025-07-21,10955.2,12
TXN103142,Butwal - Traffic Chowk,Butwal,2025-10-02,4130.32,2
TXN103143,Pokhara - Lakeside,Pokhara,2025-08-04,351.82,1
TXN103144,Lalitpur - Pulchowk,Lalitpur,2025-10-16,6526.41,7
TXN103145,Pokhara - Lakeside,Pokhara,2025-11-29,3788.8,8
TXN103146,Lalitpur - Pulchowk,Lalitpur,2025-07-29,2005.8600000000001,6
TXN103147,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-26,10853.56,7
TXN103148,Butwal - Traffic Chowk,Butwal,2025-06-13,4777.96,4
TXN103149,Butwal - Traffic Chowk,Butwal,2025-07-03,5634.15,13
TXN103150,Kathmandu - Kupondole,Kathmandu,2025-11-28,10969.12,4
TXN103151,Kathmandu - New Road,Kathmandu,2025-07-27,1531.24,8
TXN103152,Butwal - Traffic Chowk,Butwal,2025-11-11,1080.74,1
TXN103153,Kathmandu - New Road,Kathmandu,2025-04-22,4990.78,7
TXN103154,Lalitpur - Pulchowk,Lalitpur,2025-10-25,3653.1800000000003,10
TXN103155,Kathmandu - New Road,Kathmandu,2025-10-22,3286.5,6
TXN103156,Lalitpur - Pulchowk,Lalitpur,2025-08-27,1303.72,4
TXN103157,Kathmandu - Kupondole,Kathmandu,2025-08-21,6660.69,7
TXN103158,Butwal - Traffic Chowk,Butwal,2025-10-24,8385.380000000001,10
TXN103159,Kathmandu - New Road,Kathmandu,2025-07-04,9683.25,14
TXN103160,Pokhara - Lakeside,Pokhara,2025-11-25,9760.55,11
TXN103161,Kathmandu - New Road,Kathmandu,2025-03-05,13577.02,6
TXN103162,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-08,3589.7799999999997,5
TXN103163,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-19,1079.29,2
TXN103164,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-03,5243.42,8
TXN103165,Kathmandu - Kupondole,Kathmandu,2025-10-14,7005.990000000001,9
TXN103166,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-07,2202.38,7
TXN103167,Butwal - Traffic Chowk,Butwal,2025-11-05,5553.3,12
TXN103168,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-08,11627.21,7
TXN103169,Biratnagar - Main Road,Biratnagar,2025-10-14,1992.1299999999999,6
TXN103170,Kathmandu - New Road,Kathmandu,2025-10-27,1096.64,4
TXN103171,Butwal - Traffic Chowk,Butwal,2025-08-08,1933.29,9
TXN103172,Kathmandu - New Road,Kathmandu,2025-10-03,5229.4400000000005,15
TXN103173,Chitwan - Bharatpur,Chitwan,2025-11-27,13684.220000000001,17
TXN103174,Biratnagar - Main Road,Biratnagar,2025-02-13,13098.32,12
TXN103175,Kathmandu - Kupondole,Kathmandu,2025-11-21,2340.96,7
TXN103176,Kathmandu - New Road,Kathmandu,2025-05-21,4967.24,8
TXN103177,Kathmandu - New Road,Kathmandu,2025-02-24,10915.62,10
TXN103178,Kathmandu - Kupondole,Kathmandu,2025-01-01,2478.27,8
TXN103179,Pokhara - Lakeside,Pokhara,2025-01-10,6617.83,6
TXN103180,Kathmandu - New Road,Kathmandu,2025-04-03,3045.85,7
TXN103181,Butwal - Traffic Chowk,Butwal,2025-09-11,11906.710000000001,13
TXN103182,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-02,998.69,6
TXN103183,Butwal - Traffic Chowk,Butwal,2025-05-01,557.8,4
TXN103184,Butwal - Traffic Chowk,Butwal,2025-02-16,1376.75,5
TXN103185,Kathmandu - New Road,Kathmandu,2025-11-14,10225.91,14
TXN103186,Lalitpur - Pulchowk,Lalitpur,2025-05-11,338.14,1
TXN103187,Lalitpur - Pulchowk,Lalitpur,2025-02-19,1674.6,4
TXN103188,Butwal - Traffic Chowk,Butwal,2025-09-04,1493.2600000000002,4
TXN103189,Butwal - Traffic Chowk,Butwal,2025-12-08,624.99,3
TXN103190,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-25,6865.66,15
TXN103191,Chitwan - Bharatpur,Chitwan,2025-10-28,5409.53,7
TXN103192,Bhaktapur - Suryabinayak,Bhaktapur,2025-05-05,1858.32,9
TXN103193,Biratnagar - Main Road,Biratnagar,2025-10-18,7052.870000000001,11
TXN103194,Butwal - Traffic Chowk,Butwal,2025-06-30,6602.71,7
TXN103195,Butwal - Traffic Chowk,Butwal,2025-10-02,2014.38,3
TXN103196,Kathmandu - New Road,Kathmandu,2025-07-13,6051.9,13
TXN103197,Kathmandu - New Road,Kathmandu,2025-09-12,25810.75,15
TXN103198,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-06,4145.65,15
TXN103199,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-23,12188.89,10
TXN103200,Butwal - Traffic Chowk,Butwal,2025-08-18,3566.6,4
TXN103201,Biratnagar - Main Road,Biratnagar,2025-10-16,3768.98,9
TXN103202,Lalitpur - Pulchowk,Lalitpur,2025-01-07,6012.73,5
TXN103203,Lalitpur - Pulchowk,Lalitpur,2025-05-09,3056.44,9
TXN103204,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-24,6662.4,8
TXN103205,Kathmandu - Kupondole,Kathmandu,2025-11-08,10998.99,11
TXN103206,Pokhara - Lakeside,Pokhara,2025-03-28,1294.84,1
TXN103207,Butwal - Traffic Chowk,Butwal,2025-02-04,12040.41,13
TXN103208,Biratnagar - Main Road,Biratnagar,2025-08-28,18588.16,13
TXN103209,Butwal - Traffic Chowk,Butwal,2025-11-29,187.6,2
TXN103210,Kathmandu - Kupondole,Kathmandu,2025-11-28,12027.54,12
TXN103211,Kathmandu - Kupondole,Kathmandu,2025-09-16,2719.68,7
TXN103212,Pokhara - Lakeside,Pokhara,2025-06-03,3178.39,4
TXN103213,Kathmandu - Kupondole,Kathmandu,2025-02-08,3300.15,6
TXN103214,Chitwan - Bharatpur,Chitwan,2025-07-15,16428.23,14
TXN103215,Lalitpur - Pulchowk,Lalitpur,2025-10-18,9128.29,10
TXN103216,Kathmandu - New Road,Kathmandu,2025-12-27,10167.82,15
TXN103217,Butwal - Traffic Chowk,Butwal,2025-09-26,807.1,4
TXN103218,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-15,10223.24,9
TXN103219,Lalitpur - Pulchowk,Lalitpur,2025-09-28,2069.42,3
TXN103220,Lalitpur - Pulchowk,Lalitpur,2025-10-19,11869.13,17
TXN103221,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-13,2375.56,4
TXN103222,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-06,11380.6,12
TXN103223,Lalitpur - Pulchowk,Lalitpur,2025-10-29,18220.5,10
TXN103224,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-09,1368.85,10
TXN103225,Pokhara - Lakeside,Pokhara,2025-10-20,990.62,2
TXN103226,Biratnagar - Main Road,Biratnagar,2025-09-04,7246.39,10
TXN103227,Pokhara - Lakeside,Pokhara,2025-06-09,1737.71,7
TXN103228,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-16,3760.25,7
TXN103229,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-05,12139.64,4
TXN103230,Kathmandu - New Road,Kathmandu,2025-11-30,4389.5599999999995,8
TXN103231,Butwal - Traffic Chowk,Butwal,2025-04-03,9544.27,6
TXN103232,Kathmandu - New Road,Kathmandu,2025-09-19,414.93,1
TXN103233,Kathmandu - New Road,Kathmandu,2025-10-27,18874.43,15
TXN103234,Lalitpur - Pulchowk,Lalitpur,2025-05-30,3681.7500000000005,9
TXN103235,Lalitpur - Pulchowk,Lalitpur,2025-06-18,673.58,4
TXN103236,Chitwan - Bharatpur,Chitwan,2025-10-09,9941.19,10
TXN103237,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-14,8580.51,5
TXN103238,Kathmandu - Kupondole,Kathmandu,2025-10-08,3442.0599999999995,8
TXN103239,Chitwan - Bharatpur,Chitwan,2025-10-23,4471.63,8
TXN103240,Chitwan - Bharatpur,Chitwan,2025-01-19,6745.49,15
TXN103241,Kathmandu - Kupondole,Kathmandu,2025-10-02,2956.95,3
TXN103242,Pokhara - Lakeside,Pokhara,2025-08-30,18332.949999999997,16
TXN103243,Kathmandu - New Road,Kathmandu,2025-10-29,374.87,1
TXN103244,Pokhara - Lakeside,Pokhara,2025-06-24,3424.45,12
TXN103245,Butwal - Traffic Chowk,Butwal,2025-04-01,2877.0,8
TXN103246,Kathmandu - Kupondole,Kathmandu,2025-11-15,1619.2,4
TXN103247,Kathmandu - Kupondole,Kathmandu,2025-06-15,4972.49,10
TXN103248,Butwal - Traffic Chowk,Butwal,2025-08-17,2664.41,5
TXN103249,Pokhara - Lakeside,Pokhara,2025-11-15,975.6,5
TXN103250,Kathmandu - Kupondole,Kathmandu,2025-09-28,3558.4700000000003,7
TXN103251,Kathmandu - Kupondole,Kathmandu,2025-04-25,8377.25,9
TXN103252,Pokhara - Lakeside,Pokhara,2025-09-29,792.3800000000001,4
TXN103253,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-17,7119.129999999999,12
TXN103254,Kathmandu - Kupondole,Kathmandu,2025-10-18,1003.64,1
TXN103255,Lalitpur - Pulchowk,Lalitpur,2025-09-23,426.29,1
TXN103256,Pokhara - Lakeside,Pokhara,2025-11-07,1933.06,4
TXN103257,Pokhara - Lakeside,Pokhara,2025-01-15,2456.04,5
TXN103258,Pokhara - Lakeside,Pokhara,2025-11-20,17199.84,16
TXN103259,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-22,5324.55,13
TXN103260,Lalitpur - Pulchowk,Lalitpur,2025-11-03,8179.49,8
TXN103261,Butwal - Traffic Chowk,Butwal,2025-12-12,1954.35,9
TXN103262,Pokhara - Lakeside,Pokhara,2025-09-03,1199.1,3
TXN103263,Butwal - Traffic Chowk,Butwal,2025-07-16,3122.12,3
TXN103264,Kathmandu - New Road,Kathmandu,2025-11-10,3343.4,4
TXN103265,Kathmandu - New Road,Kathmandu,2025-12-16,12583.02,9
TXN103266,Kathmandu - New Road,Kathmandu,2025-10-07,5564.49,12
TXN103267,Kathmandu - Kupondole,Kathmandu,2025-10-26,19806.46,17
TXN103268,Lalitpur - Pulchowk,Lalitpur,2025-09-15,2384.18,2
TXN103269,Chitwan - Bharatpur,Chitwan,2025-04-24,1543.78,2
TXN103270,Butwal - Traffic Chowk,Butwal,2025-05-20,258.7,2
TXN103271,Pokhara - Lakeside,Pokhara,2025-09-21,4162.96,6
TXN103272,Butwal - Traffic Chowk,Butwal,2025-10-28,3985.75,7
TXN103273,Kathmandu - Kupondole,Kathmandu,2025-04-07,1762.81,8
TXN103274,Kathmandu - New Road,Kathmandu,2025-05-21,2947.76,6
TXN103275,Butwal - Traffic Chowk,Butwal,2025-10-22,120.59,1
TXN103276,Biratnagar - Main Road,Biratnagar,2025-01-02,2676.12,7
TXN103277,Pokhara - Lakeside,Pokhara,2025-08-20,2697.99,6
TXN103278,Lalitpur - Pulchowk,Lalitpur,2025-09-19,7797.3099999999995,4
TXN103279,Kathmandu - Kupondole,Kathmandu,2025-01-18,10612.66,6
TXN103280,Kathmandu - New Road,Kathmandu,2025-04-04,184.04,1
TXN103281,Pokhara - Lakeside,Pokhara,2025-11-19,1929.13,4
TXN103282,Butwal - Traffic Chowk,Butwal,2025-03-07,3914.31,11
TXN103283,Chitwan - Bharatpur,Chitwan,2025-11-25,286.98,1
TXN103284,Kathmandu - Kupondole,Kathmandu,2025-11-07,7156.68,17
TXN103285,Lalitpur - Pulchowk,Lalitpur,2025-05-29,4069.78,10
TXN103286,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-04,1582.0,4
TXN103287,Butwal - Traffic Chowk,Butwal,2025-12-12,4430.45,10
TXN103288,Pokhara - Lakeside,Pokhara,2025-10-25,347.44,1
TXN103289,Kathmandu - Kupondole,Kathmandu,2025-10-13,7793.1900000000005,8
TXN103290,Butwal - Traffic Chowk,Butwal,2025-01-10,14877.03,17
TXN103291,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-24,2073.25,8
TXN103292,Kathmandu - New Road,Kathmandu,2025-07-18,826.09,1
TXN103293,Kathmandu - New Road,Kathmandu,2025-11-10,3231.11,11
TXN103294,Lalitpur - Pulchowk,Lalitpur,2025-09-20,415.16,4
TXN103295,Kathmandu - New Road,Kathmandu,2025-09-25,4041.34,5
TXN103296,Biratnagar - Main Road,Biratnagar,2025-11-09,12268.68,14
TXN103297,Butwal - Traffic Chowk,Butwal,2025-09-17,4160.58,4
TXN103298,Butwal - Traffic Chowk,Butwal,2025-09-28,9499.380000000001,13
TXN103299,Pokhara - Lakeside,Pokhara,2025-08-08,655.82,1
TXN103300,Kathmandu - New Road,Kathmandu,2025-07-25,2818.7,7
TXN103301,Butwal - Traffic Chowk,Butwal,2025-03-29,5284.91,8
TXN103302,Bhaktapur - Suryabinayak,Bhaktapur,2025-03-14,5872.0,11
TXN103303,Kathmandu - Kupondole,Kathmandu,2025-11-16,1252.22,2
TXN103304,Kathmandu - Kupondole,Kathmandu,2025-02-25,4653.780000000001,7
TXN103305,Kathmandu - Kupondole,Kathmandu,2025-03-13,4772.28,3
TXN103306,Kathmandu - Kupondole,Kathmandu,2025-12-14,11329.13,12
TXN103307,Butwal - Traffic Chowk,Butwal,2025-10-09,2877.09,6
TXN103308,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-25,3374.58,10
TXN103309,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-09,3103.24,14
TXN103310,Kathmandu - Kupondole,Kathmandu,2025-09-19,10228.62,10
TXN103311,Lalitpur - Pulchowk,Lalitpur,2025-03-17,4500.7300000000005,13
TXN103312,Chitwan - Bharatpur,Chitwan,2025-12-25,759.42,3
TXN103313,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-29,7507.53,5
TXN103314,Biratnagar - Main Road,Biratnagar,2025-05-26,5125.13,15
TXN103315,Kathmandu - Kupondole,Kathmandu,2025-09-03,5782.4400000000005,13
TXN103316,Pokhara - Lakeside,Pokhara,2025-09-23,6224.43,13
TXN103317,Kathmandu - Kupondole,Kathmandu,2025-05-25,13212.14,8
TXN103318,Kathmandu - Kupondole,Kathmandu,2025-12-16,1260.03,3
TXN103319,Kathmandu - New Road,Kathmandu,2025-11-04,7238.23,15
TXN103320,Butwal - Traffic Chowk,Butwal,2025-09-07,2736.51,4
TXN103321,Lalitpur - Pulchowk,Lalitpur,2025-06-03,1700.7199999999998,4
TXN103322,Lalitpur - Pulchowk,Lalitpur,2025-11-17,4563.88,10
TXN103323,Chitwan - Bharatpur,Chitwan,2025-05-03,2082.36,9
TXN103324,Biratnagar - Main Road,Biratnagar,2025-08-19,454.58,1
TXN103325,Kathmandu - New Road,Kathmandu,2025-02-04,7198.27,9
TXN103326,Pokhara - Lakeside,Pokhara,2025-10-12,3329.26,11
TXN103327,Biratnagar - Main Road,Biratnagar,2025-07-25,12629.31,9
TXN103328,Chitwan - Bharatpur,Chitwan,2025-07-04,5856.36,4
TXN103329,Kathmandu - Kupondole,Kathmandu,2025-04-27,1590.38,2
TXN103330,Kathmandu - Kupondole,Kathmandu,2025-12-21,9826.67,9
TXN103331,Kathmandu - Kupondole,Kathmandu,2025-02-23,3956.51,8
TXN103332,Kathmandu - Kupondole,Kathmandu,2025-04-16,9165.369999999999,10
TXN103333,Kathmandu - Kupondole,Kathmandu,2025-09-09,299.76,3
TXN103334,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-09,12054.95,11
TXN103335,Lalitpur - Pulchowk,Lalitpur,2025-10-21,4301.2,9
TXN103336,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-22,2400.2,5
TXN103337,Butwal - Traffic Chowk,Butwal,2025-09-11,4825.65,10
TXN103338,Butwal - Traffic Chowk,Butwal,2025-05-02,851.38,2
TXN103339,Pokhara - Lakeside,Pokhara,2025-10-06,4567.64,12
TXN103340,Butwal - Traffic Chowk,Butwal,2025-08-01,852.66,1
TXN103341,Chitwan - Bharatpur,Chitwan,2025-06-16,8282.13,14
TXN103342,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-18,3129.28,4
TXN103343,Kathmandu - New Road,Kathmandu,2025-12-30,418.17,1
TXN103344,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-13,159.92,2
TXN103345,Lalitpur - Pulchowk,Lalitpur,2025-07-28,8356.98,15
TXN103346,Kathmandu - New Road,Kathmandu,2025-11-12,13975.3,7
TXN103347,Butwal - Traffic Chowk,Butwal,2025-07-21,684.53,5
TXN103348,Kathmandu - New Road,Kathmandu,2025-10-23,172.75,1
TXN103349,Kathmandu - Kupondole,Kathmandu,2025-12-14,3180.32,2
